Area,2004-2008,2005-2009,2006-2010,2007-2011,2008-2012,2009-2013,2010-2014,2011-2015,2012-2016
E01015259,10.49286305,10.62321851,11.51599248,11.55145178,11.44690405,12.06097346,12.49474274,12.71259943,12.8314363
E01015260,12.99801473,13.38509291,13.59542906,13.98831633,14.40626185,14.60042219,14.8798033,14.79283931,14.65855331
E01015261,11.83519268,11.71080893,11.57975164,12.31923887,12.37979409,12.16326761,12.30317426,12.31310773,12.18987838
E01015262,10.04263963,9.6435445,9.645170027,10.48348985,11.43144072,11.5100983,12.47135094,12.95361051,12.66615584
E01015263,13.23931797,12.54611533,12.66759175,12.61517725,12.70779156,12.8894478,13.72845479,13.93247372,14.05364002
E01015264,14.547923,15.99269411,14.66596376,14.61193569,14.16692122,14.14475714,13.42326065,13.83997253,14.36542257
E01015265,13.98130395,14.28024253,14.20746511,15.01507257,14.65406355,14.75834789,15.1456947,15.58374021,15.53879804
E01015266,13.47240693,13.39817593,13.09122796,12.63633436,12.30822737,11.72094473,11.84205454,11.8140899,11.81802166
E01015267,10.22524943,10.00716358,10.59137634,11.62158186,12.827728,13.6259613,14.05395155,13.95081545,14.10681045
E01015268,11.87751416,12.29270118,13.10241604,13.87960978,14.88915974,14.9461999,14.74005974,14.80787838,15.41102923
E01015269,12.75872203,12.22068872,13.00460574,12.83959533,12.65357497,12.39515299,12.35010031,12.92705988,12.80025982
E01015270,10.97366994,11.85403991,13.11322712,13.21558795,13.82369484,14.47594621,14.56454308,14.18678024,14.28094632
E01015271,11.40374198,12.28012547,12.72110792,13.18766056,14.99880415,15.44114495,15.4781442,15.7863404,15.72622491
E01019886,10.4588204,10.14134451,10.23416949,10.01672008,10.05766027,9.96129641,9.825413141,10.23705515,10.11591768
E01019887,12.57569304,11.93360479,12.38279326,13.02971259,13.24377777,14.18318461,14.56624405,14.03013786,13.9920031
E01019888,13.44998521,13.39545435,13.67963837,13.29647655,12.41873821,13.23126705,13.50091403,12.85053485,14.11960521
E01019889,13.1166108,13.32514195,13.76192563,13.21926213,13.22851175,13.07413265,12.90627609,12.60848156,12.82850183
E01019890,11.2626891,12.51251126,12.42214185,13.16917681,13.65173808,13.844668,13.86327545,14.1657356,14.27861613
E01019891,10.81223362,11.08312602,11.0156661,11.70130596,12.51157892,11.97538058,12.36072005,13.56694327,13.0483326
E01019892,10.46047011,10.33972265,10.28506575,10.10661016,10.22596725,10.77486736,12.25281917,11.92682989,10.97517612
E01019893,11.12497355,11.1949069,10.79603636,10.05713178,10.48283573,10.36668044,10.32923518,10.97038497,11.28385645
E01019894,14.86932618,14.78461657,14.30052177,13.44082629,14.04356027,16.38500571,17.74130388,17.74130388,18.26722095
E01019895,12.55980709,14.7863073,14.84608595,15.7863404,16.19039403,17.57662222,16.1982506,16.49530598,15.24745081
E01019896,15.70180418,15.46751676,15.08112407,15.07984178,15.41706418,15.53055671,15.05642112,15.15513336,16.46172716
E01019897,12.62130487,12.36381304,12.74250476,12.57932295,12.20183617,12.35690206,12.81474525,12.67564984,12.48391545
E01019898,10.5313226,10.14220598,10.34449198,10.35557462,10.56151596,10.54650223,11.05201556,11.067335,10.98031211
E01019899,11.44941433,11.63536655,11.28633259,11.307808,12.0749589,12.08553222,12.56137869,13.67471014,13.96460866
E01019900,9.841854024,10.69742124,11.70170411,12.74121744,13.03390112,12.4945537,12.87249507,12.25193963,11.74828237
E01019901,10.75132019,10.53297146,10.37862352,9.638945301,10.92293074,10.70573115,10.75474555,10.96816197,12.58079296
E01019902,11.32404009,11.79476743,12.02921973,11.88264075,12.60844428,13.44270747,13.44948724,13.42371034,13.46306389
E01019903,10.56451602,10.83115841,11.01444888,10.9113658,11.13257566,11.31995821,11.27676273,11.17594425,10.92904628
E01019904,12.28466893,12.34375837,12.37752072,12.4343463,13.15544967,13.26397428,14.25970393,14.40726246,14.70461871
E01019905,9.214263442,9.521869989,9.056758703,9.222472522,9.051657164,9.164946992,8.857091441,9.122996291,8.868279809
E01019906,11.1193799,11.44157038,12.07294986,13.08479424,13.75764123,13.00188355,13.67138814,13.5393513,12.60067992
E01019907,13.59016656,13.29961492,13.90576879,13.36601146,12.56104814,12.84580574,12.59380536,12.16252343,13.54641806
E01019908,9.405331516,9.518666109,9.927153039,10.46212276,10.46745449,10.5713515,10.70689949,10.31908605,10.26051617
E01019909,11.6835218,12.06499105,11.81056995,11.73723193,11.74738921,11.69750981,11.3431146,11.02362123,11.4733478
E01019910,10.37471983,11.48418461,11.55992372,11.35478565,11.63984156,11.42552874,11.20119732,11.16751566,10.93738772
E01019911,18.43526414,17.38355062,17.39233372,18.14783885,17.85906162,18.24526956,19.37228831,20.01145785,20.77547903
E01019912,10.64020937,11.49911656,11.33168319,12.55052868,12.81332327,13.39579997,12.83467994,13.11993957,12.72536388
E01019913,8.367102284,8.916784937,9.288786242,10.5947523,12.31766094,14.85886799,14.86711827,17.01259354,17.28114292
E01019914,10.17443961,10.5248442,10.62249416,10.28434652,11.08531214,10.88012583,10.88653806,10.81595092,10.9345076
E01019915,12.80238642,12.49844507,12.21886602,11.83709673,11.80183702,11.56529374,11.56579099,11.53254182,11.45242523
E01019916,8.107621014,8.773839526,8.897987689,9.279307997,9.472099867,9.831982184,9.456730917,9.786582805,9.512275563
E01019917,9.020733734,9.614963415,10.30352111,10.49021545,10.63229831,10.91646998,11.1633003,10.73464414,10.7025046
E01019918,9.50137305,9.81070377,9.963056658,10.22443881,10.52448922,10.22360114,10.09317526,10.45142623,10.65258095
E01019919,8.687530473,8.966603596,9.600857981,9.998095243,10.36383174,11.02442972,11.45291683,11.55518633,11.69556348
E01019920,10.85701576,11.05643853,11.13462115,11.69317781,12.50887954,11.94825751,12.64535249,12.91227532,12.54522748
E01019921,12.55415135,12.88019753,12.39458646,12.15711636,11.81663728,11.6725421,11.58238387,12.11056381,11.77129961
E01019922,11.09442197,11.03307068,10.85301926,10.95048517,11.81116672,11.79312885,11.78287288,12.32401269,12.42553724
E01019923,12.99641025,14.08036292,13.76192563,14.60786715,15.58670501,15.72527076,15.55880075,16.56466483,16.25172623
E01019924,9.524052736,9.326059422,10.17380412,10.54693815,10.9180654,11.64883375,12.11385628,12.3150874,12.9918348
E01019925,12.36070374,12.17395972,12.34230382,12.87711691,12.74361895,13.37772477,13.70263155,14.05758797,13.61042719
E01019927,14.07942445,13.68681709,13.18820842,13.08279706,13.36944768,12.95546137,13.76505598,14.73910886,14.48375504
E01019928,11.33275397,11.11958533,11.49648952,11.5409292,12.22444129,12.1856099,12.20041912,12.42780926,13.09279177
E01019929,11.14817315,10.49751802,10.99914849,11.20782973,10.89092095,11.13960317,12.06159268,11.81666852,11.34848879
E01019930,13.05035257,14.08153896,14.06095751,14.86578229,14.80964223,15.01570292,14.63121035,14.95792852,14.30446988
E01019931,12.07582986,11.71645928,11.59927664,12.43849121,12.99388898,13.33108747,12.80979455,13.24818041,13.69260462
E01019932,12.56288828,12.33035969,11.84792024,12.21002338,12.4396126,12.42105746,12.11518982,12.28052844,11.9317125
E01019933,13.56716509,13.79656578,14.43727243,15.02524501,15.89203798,15.96007928,16.74020832,16.28994957,16.48130948
E01019934,11.34784127,11.42858009,11.32411698,11.07797249,11.06936708,12.09752847,12.26469797,12.14020407,12.95612109
E01019935,13.23561351,12.38353449,12.75959366,14.19094172,13.7755079,14.85886799,15.46904128,15.70644136,15.0749809
E01019936,14.42714197,12.48522128,13.28688686,14.92538599,14.83629249,14.8909735,15.12159806,14.7980151,13.86802958
E01019937,9.450411387,9.314945467,8.982310089,9.33338907,9.444779788,10.4184446,10.61482574,11.14384008,11.13056307
E01019938,10.04934984,10.06440871,10.52862559,10.70192732,10.63339193,10.3104024,10.87553881,11.17872056,11.41269395
E01019939,12.20336058,11.80003589,12.12239821,12.4039067,12.24428686,13.09867451,12.495725,12.30207018,11.39952573
E01019940,12.19922661,11.86847632,10.19438452,8.901477054,9.744027157,9.624476299,8.67026132,9.798512504,10.45249726
E01019942,11.25673713,11.67149258,11.39897307,11.72629224,11.69532691,12.03230324,11.20994612,11.39253108,11.39421594
E01019943,10.64270804,11.26835136,10.39768932,11.16016117,10.51730595,10.36039257,10.78071107,11.32061104,11.10182106
E01019944,12.0639446,13.21888852,13.45108114,14.03030638,13.92646716,14.02323121,13.55245711,12.93053945,13.03319385
E01019945,8.408448825,8.382973516,8.782189117,9.06300258,9.236670622,9.128520327,9.48766052,9.31299731,9.466766028
E01019946,18.75249871,14.42714197,15.53162011,17.0188277,15.18010057,15.38367459,17.53631776,16.03252602,15.52439209
E01019947,12.09196651,12.11989467,12.66416845,13.17188528,13.86950941,13.17697346,13.91060695,14.01130774,13.72282074
E01019948,12.72717965,12.57323482,10.54609518,13.20551476,13.43980425,14.30829453,13.64495121,13.35841864,12.16262332
E01019949,14.23270363,14.7304498,14.74766507,14.81380946,15.79766408,15.47527045,14.85578601,15.32070623,14.75008353
E01019950,14.51483611,14.5313659,14.1321744,13.64023534,14.37803467,14.77893257,16.08034636,15.38986123,15.56355651
E01019951,11.15391367,9.630658493,9.738845962,9.764158287,9.96498417,10.5888445,11.14686215,11.58160893,12.31516219
E01019952,10.54416585,11.8488968,11.66128179,12.4859339,12.85786384,13.82390042,13.89396057,13.87304978,13.69384726
E01019953,13.68767127,12.53863833,12.03508843,11.52749063,12.65370778,13.13000855,13.32494921,14.34030979,15.3929506
E01019954,11.08225387,10.5269772,10.87641054,10.81666386,10.37035819,11.96465252,12.20431725,12.59452331,12.76834056
E01019955,12.2090849,11.93629063,12.09334293,12.94607443,13.70623272,14.94085066,14.90481784,15.4271841,14.9571689
E01019956,10.95522825,11.44364073,11.84627303,11.60212284,12.45949769,12.97437931,13.27199104,13.90904795,15.13718721
E01019957,9.412305666,9.693988029,9.819580964,8.927949644,8.733204964,9.146759181,9.086414172,9.786442015,8.974130483
E01019958,10.36409225,9.734572272,10.68017907,11.34017473,12.03379325,12.67626995,13.74605143,14.00427665,13.26059174
E01019959,14.7181479,13.8701879,13.72417783,13.27381039,14.08793336,14.37113998,15.16560981,14.87930251,15.40103548
E01019960,13.6887797,13.50195235,13.2335089,13.13175737,12.34224094,12.15149599,12.64165716,12.19299963,11.95645971
E01019961,9.273473576,9.374099985,9.346425472,8.910241936,8.928366195,9.082500212,8.578288885,8.363033751,8.544178906
E01019962,9.179577906,8.720132926,8.68049815,8.702297558,8.642614442,7.90310254,8.292893588,8.157144079,8.125053589
E01019963,11.83297859,11.53505909,11.6858807,11.5035619,11.56453406,11.87699495,12.48897285,12.68056607,13.61938824
E01019964,15.55415,15.15490888,13.75106153,13.3292736,11.74373153,12.04891693,11.85127514,11.66899226,11.41601183
E01019965,12.77098021,12.77778598,13.43275591,13.86882513,14.62581509,14.72632551,15.1453483,15.23890334,14.66416991
E01019966,16.13660712,14.19659629,13.90575989,12.78855205,12.9026646,12.90913469,13.97181365,14.0161991,14.94205418
E01019967,14.00800527,15.13732396,14.8314196,15.37158497,15.52115031,15.3430568,15.49334737,14.42295512,14.17394406
E01019968,11.30122609,11.18030236,10.58333472,11.14790522,10.94327215,11.33699846,11.92977014,12.21411884,11.76937011
E01019969,11.09841508,11.23654225,11.2811145,11.26610502,12.23797238,12.41030735,12.403315,12.32480642,12.57682121
E01019970,11.71449876,12.0817625,12.61774456,13.22973318,14.29785528,14.36232005,14.32071196,14.24607693,13.55328322
E01019971,9.44090441,9.631934195,10.04586028,9.8524418,10.14129086,10.66418675,10.85624069,10.60608925,10.1021327
E01019972,10.95090422,11.10199559,11.43598314,11.84242565,11.64829549,11.57406462,10.93395898,10.59924009,9.896062628
E01019973,12.58932083,12.44899732,12.97674727,13.39118089,13.06112826,12.32883626,11.47177589,10.64169355,10.17611628
E01019974,11.23306071,11.83226662,11.83226662,12.23797238,11.8423928,12.19865701,12.41030735,12.1455615,12.54889229
E01019975,11.66629794,11.6143581,11.29535467,11.41745153,11.40600019,11.53628507,11.5738928,12.06561689,12.00882435
E01019976,13.9779444,13.28667308,15.19262058,15.81064266,15.89284894,14.73768136,14.15972852,12.59220534,12.05497361
E01019977,10.95552185,11.66938421,11.81655148,12.44047326,13.33125764,13.01158131,13.19042583,13.50341389,12.77098021
E01019980,10.02515463,10.21710323,10.85968374,11.59573407,11.75491864,11.83456039,11.59645988,10.91833427,10.30947024
E01019981,11.62724282,12.10338541,12.47541638,12.71442244,12.76295539,12.0772506,12.32218544,12.72908347,12.81206796
E01019982,10.17609755,10.70511689,10.81792008,11.1424093,11.43088043,11.75027255,11.37398492,11.2256437,10.92830453
E01019983,11.39395217,11.55199269,11.42665481,10.91735367,10.37375391,10.39092436,10.38598372,11.12092463,10.58940052
E01019984,11.85014961,12.05965103,11.20128378,11.55072763,11.82742096,12.5119306,12.80508284,13.07029162,13.52566006
E01019985,11.12536953,11.02956555,11.56189224,12.12119966,12.59109176,11.77091212,11.60063121,11.3916606,10.95169925
E01019986,13.06493074,14.17904774,13.76007001,13.18286081,12.71494782,12.2698243,10.92930007,11.01925605,10.86911864
E01019987,7.861478297,8.387585017,8.376859051,8.112283953,7.868827699,7.70895249,7.242161886,7.108664128,6.82926417
E01019988,11.99364175,12.67131984,12.33488177,12.62746399,13.28644379,13.25829629,12.1573162,11.67755422,11.80697619
E01019989,11.15215292,11.8116565,11.88822574,12.02025381,12.12460134,11.45345461,11.0907722,10.51793299,10.56304964
E01019990,11.35561634,11.17105741,10.82545258,11.75416301,12.20029338,12.00988673,12.16544728,12.16478242,11.16437263
E01019991,12.54764992,12.28496762,11.88940157,11.92721502,12.30048605,11.96768491,11.74191179,12.35728931,12.15679706
E01019992,12.55219459,12.79709051,13.07959903,13.67646253,14.2246683,13.65159473,13.42285823,12.90330577,11.96625112
E01019993,11.31513073,11.85826782,11.06089306,11.55060255,11.58695212,12.29574318,12.8500556,12.51090086,12.87730105
E01019994,7.080811397,7.283419572,7.761719752,7.422307599,7.376007948,7.251270234,7.20066813,6.602973432,6.329093446
E01019995,11.66416228,11.49905453,12.67924758,12.27223077,11.50637419,11.29379586,11.00898058,9.622919025,8.299945569
E01019996,5.523940661,5.451366299,5.168188275,5.672046364,6.238073553,6.969108818,7.004346242,7.571699378,7.764875649
E01019997,5.826118631,5.797596619,5.974791383,5.752850027,5.413300526,5.000487965,5.115227337,5.28489461,5.24687248
E01019998,10.53378633,11.15748465,11.6916011,12.65460954,13.73293087,13.83830655,13.7714419,14.47425633,13.50201073
E01019999,10.07738019,9.805972269,9.754910236,9.092515807,8.103606666,8.412426105,8.746650391,8.366616461,8.572584994
E01020000,12.08673581,11.84409797,12.12771806,12.77364282,12.33996664,12.351925,12.00140328,11.37728494,10.06600922
E01020001,12.00063059,12.66101165,13.73785362,13.70871207,13.30747536,13.08868901,13.01763259,12.1172441,13.0729835
E01020002,11.74606147,11.82478233,11.44112307,11.80109271,11.40371527,11.83940234,12.20320849,12.00476187,11.71575263
E01020003,12.54201944,12.37601688,12.01108735,12.56115358,13.26187016,12.93416928,12.85940141,13.21005031,12.87362608
E01020004,11.2286561,11.65426154,11.71816572,12.24436633,12.43672421,12.15235751,11.96551783,11.85111784,11.58713549
E01020005,11.17829558,12.17400422,11.92066503,11.92837,11.8224768,11.68368637,11.05704472,11.21674436,10.9948486
E01020006,8.65334347,8.825184457,8.763394944,8.583660204,8.761752895,8.977237202,8.725352004,8.602727612,8.678898055
E01020007,5.774705618,5.464435633,5.404226947,5.392370626,5.40095569,4.955614789,5.161542809,4.475123125,4.264271446
E01020008,5.668561843,5.682021567,5.511354824,5.521777029,5.583012795,5.430530455,5.414736599,5.182069554,5.302498824
E01020009,10.46894488,10.45746606,10.41517833,10.86277606,10.75351906,10.89842805,10.67097746,10.44583869,9.994452515
E01020010,12.45157162,12.68770229,12.46880276,12.01892517,12.10024932,12.09732807,11.10998129,10.6875916,10.42557444
E01020011,17.92201657,17.7402792,17.02114598,15.82153401,15.51667989,14.07989573,13.36428524,12.22022011,12.97405816
E01020012,10.92377749,11.50969242,11.77838175,12.17460644,12.00250514,12.27646269,11.71817566,11.6042765,10.64463716
E01020013,8.684709873,9.076819681,9.245694465,9.58225372,10.23477358,10.79782268,10.83115742,10.31600711,10.21099003
E01020014,12.5348952,12.08609241,11.98485866,12.40036476,12.73206073,12.3410518,12.51921076,12.70615458,12.14379433
E01020015,11.09883076,11.52624237,11.81368964,11.79391821,12.05475797,12.01779959,11.69088829,11.26408088,10.77829658
E01020016,6.915856215,7.259310924,7.226972274,6.963412118,6.690339057,6.881443841,6.834046051,6.832620567,6.821859757
E01020017,5.802240686,5.49682339,5.107226374,4.905737862,4.768845727,4.476380045,4.446498395,4.501836912,4.326978359
E01020018,7.446338178,7.911111716,8.033085419,7.920076389,7.746981062,7.726450867,7.008683385,6.850353758,6.661301464
E01020019,3.963143153,4.122874428,4.111636524,3.7520507,3.586612412,3.21375386,2.950331374,2.886383126,2.966434597
E01020020,4.660563795,4.654911703,4.266039236,4.132020622,4.36506131,4.526296204,4.401545544,4.53207416,4.480033038
E01020021,6.530413267,6.46073504,6.838907192,7.101158502,6.653806501,6.71297571,6.339236765,5.550630646,5.155365657
E01020022,6.407356481,6.426216747,6.356619427,6.117134151,5.615879724,5.295455525,5.234887557,4.618370386,4.4097745
E01020023,9.946205508,9.329468439,9.392326438,9.591756502,9.523809009,9.363000213,9.888366007,9.474588901,9.274149692
E01020024,11.60510849,11.79720047,13.07195561,13.2949763,12.91423858,12.37632627,12.30008331,11.78946291,10.767847
E01020025,9.997559989,10.43155032,10.96589882,11.01669084,11.29039364,11.54570957,11.13265461,10.50777231,9.974353516
E01020026,10.75020301,11.10842678,11.35941533,11.83997375,11.72833584,10.9438625,10.79315847,10.39707181,9.821418349
E01020027,10.18313338,10.4621491,10.86923965,11.02492619,12.02103186,11.8343114,11.94872434,12.10969302,12.26711798
E01020029,10.52569231,11.26018893,11.34876235,11.51948502,11.14158482,11.17815785,10.29504158,9.906996691,9.678595233
E01020030,9.753170156,10.09451302,10.66306126,10.38884436,10.91385427,11.22781287,11.00915761,10.20796143,10.41525566
E01020031,9.923348781,10.43583404,10.78100297,10.94755134,11.22399847,11.17732829,10.92918268,10.33414728,10.03626274
E01020032,10.1392808,10.75229598,10.89318296,11.44944187,11.79236545,11.22175991,11.41824166,11.74191516,11.15644164
E01020033,17.35045319,17.56651012,17.35726646,16.41449627,15.85735434,15.58592539,14.75037268,13.47584051,12.74560462
E01020035,13.25008677,13.54846239,14.25776315,14.6483392,14.14311288,13.38052588,12.97842657,12.12586826,10.89497722
E01020036,12.97859015,12.39136064,13.35196805,13.69596289,14.14403255,13.70474587,13.75116184,12.2793017,12.15479716
E01020037,13.69733409,13.32159251,13.27134996,13.29671096,13.64603695,13.44930054,14.13381377,14.37529799,13.84254305
E01020038,9.615643467,9.450228779,10.00427923,10.77553841,11.06488767,11.20994479,11.65620825,11.1874024,11.43446828
E01020039,11.6434494,11.26519013,11.2736171,11.96068794,12.06088681,11.59923387,10.95882425,11.17458519,10.39601726
E01020040,12.12647018,12.19116834,12.17795323,12.58919991,13.35899163,13.81174154,14.22201453,14.82308596,15.61725658
E01020041,9.691286654,9.77773359,10.15813723,10.44387401,10.68469154,11.16878245,11.38746241,11.05450193,11.12419634
E01020042,11.02143353,11.77902366,11.69032029,12.28439002,11.71449876,12.70584868,12.81579676,12.7617349,12.91872124
E01020043,10.46366277,10.48848803,10.88180223,11.11142895,11.2512791,10.91950903,10.62524474,10.83423981,10.96021808
E01020044,12.6027428,12.39571707,11.97378881,11.72791607,11.8911455,12.16829496,12.55642017,13.56589012,13.04355648
E01020045,11.36178616,11.79064712,11.45441489,12.59545659,12.82113768,12.57914544,12.36895073,12.41030735,11.53770986
E01020046,11.25128906,10.66218529,9.700019504,9.624236172,10.17611628,10.57358031,11.6632629,12.12021696,12.98294299
E01020047,12.0532422,12.33733528,12.32929248,12.06181275,11.84872707,11.6743181,11.67438988,11.86222369,11.46368565
E01020048,11.58661605,11.27475742,10.97573476,10.97296289,10.95603984,11.03826217,11.20291081,11.38920729,11.00687844
E01020049,11.64563401,10.97559563,11.43866918,11.68902724,12.85765201,13.54276707,14.1982021,14.35246768,14.57740467
E01020050,11.659555,11.95284921,12.46918038,12.26081796,12.59428994,12.55436739,12.66627522,11.92131614,11.74001617
E01020051,13.33626983,12.53990227,12.09035929,11.59316363,10.04352075,10.40526711,11.23666303,10.87593786,10.92744445
E01020052,11.21896605,11.52288588,11.48356536,11.50728705,11.81373837,11.42705816,11.63052829,11.50728705,11.34688344
E01020053,13.55451846,14.0730195,13.88368398,13.53271439,13.67824733,13.1613618,12.82128576,12.83009927,12.39788357
E01020054,10.22601197,10.9425445,11.05231389,11.55072473,11.93802652,11.54425996,11.1060214,11.21584928,10.8347895
E01020055,11.37671977,11.40788521,11.2264302,11.19369171,11.49587037,11.16566943,11.34528563,11.40522446,11.50060298
E01020056,10.06668989,10.18344868,10.8185034,10.65241456,10.88230725,10.70701805,11.15644164,11.29118217,11.02309794
E01020057,10.83264966,11.00176284,11.08270516,11.30768794,12.10015533,11.79007452,11.65859923,11.40608635,11.07617514
E01020058,10.77690958,10.81389437,10.97051407,11.2481453,11.18107586,11.17501821,11.02141551,10.87506951,11.31381087
E01020059,12.03086117,11.4737252,11.72856508,11.29641643,11.24794022,11.06129688,11.23176522,10.97699617,11.46607085
E01020060,11.93686457,12.13869503,12.2945988,12.79601196,13.04472571,13.16496873,12.89650291,12.80980985,13.02370757
E01020061,9.639206369,9.285056932,9.742299627,9.614764928,9.669890469,9.741875358,9.63828971,9.347126486,9.415655454
E01020062,9.136816741,9.003073214,9.39985541,10.55634623,10.70775426,11.97768346,12.55093364,12.67685668,12.63204366
E01020063,9.789926089,9.646033347,9.890721464,10.72963231,10.84695277,10.94208707,10.97361733,11.02089577,10.95443406
E01020064,10.89594795,10.99628777,10.99403313,10.9165106,11.19731183,11.57918978,11.24711493,11.66126966,11.48694688
E01020065,9.95968342,9.915316812,10.1135412,10.52773538,10.40588494,10.54168316,10.58997897,10.34650059,9.663117215
E01020066,9.245529294,9.475561551,9.271396752,9.136886101,9.212799733,8.797308415,8.663831253,8.587577156,8.348599007
E01020067,11.35142108,11.00263975,10.8095276,10.4233243,10.68469154,10.75697773,10.75269418,10.5380182,10.49363095
E01020068,13.81152309,14.26900885,13.97051515,12.99694156,12.60346325,12.86575712,12.70105535,12.47574481,12.10481834
E01020069,12.11695668,12.18518266,11.59522577,10.46022677,10.59415641,10.5532624,10.60242842,11.26983755,11.70919275
E01020070,11.52352236,11.16250282,11.6712452,12.40373675,12.48843083,12.60009349,12.41019477,12.20450138,12.16395978
E01020071,10.55279798,10.87243314,10.71526414,10.50677787,11.21306511,11.11915191,10.5849822,11.06888668,11.57074134
E01020072,12.24022538,12.21097054,11.63056865,11.60436511,11.8065065,11.8065065,12.11445546,11.93070004,11.54131229
E01020073,12.9550635,13.51778591,13.17277997,13.2073364,13.50524845,14.32142225,14.4088966,15.44668556,15.77114291
E01020074,9.390560623,9.632093933,9.571182041,9.83175712,9.829828156,9.445212555,9.126128945,9.664926074,9.608673198
E01020075,11.21426718,11.50969242,11.53944762,11.0907722,11.05673201,11.33975435,11.18436808,11.38655078,12.0357595
E01020076,12.21002338,12.53707159,12.85919196,12.51797137,12.32654644,12.48941065,12.45051392,12.32175214,12.54469962
E01020077,10.61695724,11.06936708,11.24600844,11.46752435,11.76071877,12.23101638,11.62158186,11.67275047,11.08035194
E01020078,14.71567039,14.42651619,14.2502231,14.66018753,14.75046759,14.89871319,15.36544611,15.25148955,14.47086535
E01020079,13.66129497,13.23926795,14.79682007,14.73213814,15.30207991,15.24040811,15.65126785,15.09662337,14.90580928
E01020080,12.16270687,12.61509947,12.41530804,12.72805199,13.04641313,12.78066554,12.19406812,11.09837483,13.29482561
E01020081,12.95612109,13.30623023,13.98288916,13.95158974,14.1690954,14.14066543,14.83438174,13.63371252,13.4262419
E01020082,12.39770291,12.21307242,12.74527173,13.54276707,14.45060103,14.11392243,14.79955293,14.27725681,13.01875801
E01020083,9.960564228,10.62164586,10.81497946,10.70885248,10.7888931,10.91274587,10.34652971,10.19718664,10.04932519
E01020084,11.5315326,12.44116341,14.22684745,14.01484244,14.29453131,14.21945326,13.26211607,12.40763028,13.77636138
E01020085,11.92049659,11.37797942,11.51875037,11.42285339,12.07942829,12.23938449,12.09433714,11.53221139,11.38906007
E01020086,12.80459821,13.7612785,13.90761814,14.34413217,13.84244564,13.37339334,12.75775347,12.87320577,13.98185827
E01020087,12.15599111,11.36712167,10.91238025,10.59783495,11.18901948,11.76848148,12.18545869,12.29051406,11.52953252
E01020088,10.70551978,11.11127749,11.00010489,11.37261572,11.02132815,10.8978059,10.33760203,10.42924806,10.23657424
E01020089,8.885380272,9.349734307,9.619093333,9.830396569,10.20200357,10.65241332,10.79414346,10.63848291,10.29102957
E01020090,12.82394246,12.91331075,13.87960978,14.52671179,13.37932333,13.26529977,13.86445269,12.96836149,13.16341971
E01020091,12.98332747,12.75063155,13.6763507,14.91991473,15.10348892,15.30006044,16.00925922,16.3825599,15.07788676
E01020092,11.26530937,10.70573115,11.53576421,12.82964307,13.22739644,13.31849695,12.63824757,13.65319971,13.34580172
E01020093,11.85002317,11.92583553,12.99051329,14.1510702,13.90117091,13.94784525,13.89136271,13.87680127,13.53418504
E01020094,13.05949244,12.83340919,12.79007855,12.36921259,11.91359993,11.25673713,11.07560765,10.80094437,10.88645274
E01020095,10.48699854,10.64049241,10.80542891,11.81541334,12.48822733,12.82454344,12.78454023,12.71432923,12.39987518
E01020096,10.59359562,10.9394118,11.31622773,11.42656938,11.90757188,11.69375865,11.5888675,11.22869074,11.31216733
E01020097,10.37571161,10.79552862,11.18379362,11.88860348,11.9151016,11.41016957,10.97969137,10.85701576,10.67235639
E01020098,10.60446075,10.97513765,11.31805561,11.12772634,10.75612829,10.79215294,10.72365162,10.55634623,10.34449048
E01020099,13.99780362,14.51373163,15.08355557,16.15583111,17.29490735,16.53195819,16.4589771,17.11005403,17.86906227
E01020100,14.84124149,14.53518693,14.31195229,14.57527854,14.6199165,16.57056909,19.29264368,19.98141352,20.85578182
E01020101,13.02075618,13.96968797,14.49705203,14.52089207,14.10417444,13.93986537,13.57874213,13.26127231,13.04260774
E01020102,10.31385123,10.17580719,10.13239046,10.44484001,10.2884393,10.24691529,10.59549007,10.65473622,10.77431106
E01020103,12.12534579,11.59021988,12.50635137,12.15540862,12.41466604,12.71810085,13.00656664,12.50209276,13.23184319
E01020104,11.51329204,11.55125621,11.89323873,12.68433829,12.29298844,12.6817442,12.92612696,13.27514971,12.50726775
E01020105,12.05077696,11.61674958,12.33811355,12.13639424,12.23045822,12.56623611,12.67528951,11.85087702,12.43459494
E01020106,12.82049613,15.05642112,15.18550572,14.9544639,16.10159377,16.17957561,13.94021954,13.48086996,13.96767408
E01020107,13.65857687,13.34486972,12.79564319,11.86947927,10.80065299,10.25830146,10.27559094,12.07355504,12.71985467
E01020108,10.77792869,10.72090776,10.97187588,11.0931899,11.15386102,11.007878,10.89324317,10.93533626,10.92631889
E01020109,11.63489242,11.99906768,11.72042064,11.47734319,11.91124172,12.40963036,12.96111803,13.53950789,14.75392395
E01020110,11.68315861,11.19530894,12.30160551,12.78988148,12.85892537,12.79904939,13.04650944,12.51928458,12.09327132
E01020111,13.34697945,14.17386176,13.62631949,13.78720671,14.19992089,14.25032003,13.98579248,13.92544591,14.1859021
E01020112,13.3823311,12.80154735,12.33487503,12.16168922,12.25319194,12.60616089,13.20045333,13.24019306,12.47839354
E01020113,15.06512499,14.74540045,14.18525273,13.32619192,13.51253158,14.3996664,13.79082238,14.11507034,14.43744171
E01020114,13.2324382,13.73709374,14.49284491,14.29471824,15.39251697,15.70842538,14.66382985,14.49382113,15.0157598
