Area,2008-2010,2009-2011,2010-2012,2011-2013,2012-2014,2013-2015,2014-2016
E02003126,52,69,71,46,44,40,42
E02003127,59,69,71,49,50,49,46
E02003128,71,89,94,54,46,40,44
E02003129,53,62,60,39,38,37,36
E02003130,79,86,82,53,51,52,51
E02003131,47,52,59,44,44,44,38
E02003132,64,68,71,45,49,48,53
E02003133,48,53,52,42,36,35,33
E02003134,53,59,60,41,39,35,35
E02003135,53,56,51,40,45,50,48
E02003136,85,100,94,54,64,72,68
E02003137,81,91,88,65,67,68,64
E02003138,49,59,55,38,31,32,30
E02003139,22,21,21,13,16,18,18
E02003140,64,74,71,46,47,49,51
E02003141,65,70,72,45,41,42,40
E02003142,80,96,100,63,57,57,57
E02003143,48,61,66,49,44,40,40
E02003144,57,73,72,52,46,47,48
E02003145,66,77,85,51,51,43,43
E02003146,56,64,66,46,41,38,31
E02003147,64,73,76,52,52,54,58
E02003148,56,61,66,39,38,34,35
E02003149,66,78,76,51,47,41,40
E02003150,104,123,117,91,90,87,75
E02003151,74,82,85,56,49,52,50
E02003152,78,91,92,65,58,51,53
E02003153,55,64,70,54,48,44,40
E02003154,69,68,59,44,40,51,49
E02003155,76,80,78,58,60,65,67
E02003156,67,68,57,43,50,53,53
E02003157,57,61,60,40,36,37,40
E02003158,71,78,78,63,67,69,64
E02003159,44,43,40,33,33,37,39
E02003161,74,79,77,54,57,56,59
E02003163,122,125,121,84,81,87,87
E02003164,81,90,86,58,58,69,75
E02003165,55,65,65,51,45,49,47
E02003166,76,86,74,56,54,59,60
E02003167,138,159,154,126,125,127,120
E02003168,64,61,61,48,51,53,55
E02003169,68,75,72,45,49,58,68
E02003170,89,97,89,67,67,84,92
E02003171,56,64,60,52,53,58,61
E02004129,42,45,44,33,38,38,34
E02004130,72,83,78,49,47,46,47
E02004131,46,52,45,36,39,39,34
E02004132,36,43,40,25,27,25,28
E02004133,89,95,84,54,57,62,65
E02004134,47,49,51,38,44,44,47
E02004135,77,83,82,56,65,59,59
E02004136,62,62,58,43,46,47,46
E02004137,50,50,46,35,38,42,38
E02004138,79,92,103,74,88,85,82
E02004139,76,82,76,46,53,47,46
E02004140,96,103,89,58,66,78,80
E02004141,37,41,40,25,30,32,35
E02004142,41,43,36,35,34,34,33
E02004143,46,51,45,35,38,38,36
E02004144,45,49,49,38,40,43,46
E02004145,74,77,72,51,58,63,64
E02004146,55,64,58,47,44,44,41
E02004147,60,72,70,51,50,49,47
E02004148,114,124,120,92,94,91,89
E02004149,28,30,25,16,18,16,16
E02004150,46,50,46,36,38,39,32
E02004151,65,65,69,47,44,39,42
E02004152,44,46,37,29,34,36,33
E02004153,40,48,38,29,29,35,36
E02004154,49,54,55,39,42,41,38
E02004155,83,85,76,53,58,57,54
E02004156,76,81,77,53,60,58,54
E02004157,62,65,64,40,45,48,44
E02004158,61,62,56,37,48,50,50
E02004159,45,47,38,25,26,26,31
E02004160,65,69,65,48,51,57,55
E02004161,71,72,66,51,55,53,46
E02004162,69,63,52,36,42,47,53
E02004163,35,37,33,24,27,29,30
E02004164,35,38,37,28,33,31,33
E02004165,44,45,41,38,45,51,48
E02004166,46,56,51,38,37,39,32
E02004167,51,59,50,32,35,41,42
E02004168,51,58,56,43,46,44,37
E02004169,38,44,45,32,32,30,27
E02004170,62,68,61,38,43,45,45
E02004171,53,58,55,36,38,37,39
E02004172,31,36,37,28,27,27,25
E02004173,46,51,43,34,36,37,36
E02004174,53,51,49,40,44,48,43
E02004175,44,55,54,47,38,34,32
E02004176,39,42,45,36,40,40,35
E02004177,53,54,51,44,48,48,41
E02004178,31,38,36,33,28,33,31
E02004179,60,64,63,53,54,56,56
E02004180,32,38,36,32,29,33,34
E02004181,42,45,50,40,39,37,35
E02004182,55,63,58,46,48,49,40
E02004183,51,63,63,50,54,50,44
E02004184,47,56,61,52,52,45,44
E02004185,46,54,59,42,40,40,45
E02004186,34,42,45,45,48,50,46
E02004187,61,70,69,60,65,61,55
E02004188,45,48,45,34,36,34,33
E02004189,34,36,36,26,27,28,25
E02004190,53,54,55,45,45,42,42
E02004191,79,85,79,53,50,61,63
E02004192,48,53,53,44,43,46,48
E02004193,65,81,94,69,68,58,53
E02004194,55,61,56,39,41,40,45
E02004195,58,61,57,45,48,50,49
E02004196,54,68,70,51,44,43,41
E02004197,48,58,50,40,40,42,35
E02004198,70,86,83,59,52,52,53
E02004199,60,64,59,44,43,40,40
E02004200,49,62,61,48,44,38,36
E02004201,44,47,48,33,37,36,36
E02004202,54,56,52,43,47,47,45
E02004203,45,54,55,44,44,40,41
E02004204,73,81,72,52,57,63,61
E02004205,51,48,44,33,44,48,48
E02004206,82,92,85,60,62,63,70
E02004207,39,47,49,39,41,44,42
E02004208,67,77,77,56,58,57,61
E02004209,78,83,74,54,49,60,59
E02004210,90,96,88,64,67,71,72
E02004211,76,81,79,61,62,62,63
E02004212,40,43,42,37,35,37,36
E02004213,42,48,48,37,38,36,44
E02004214,53,57,51,39,40,42,38
E02004215,70,81,71,55,53,60,66
E02004216,39,47,45,34,32,36,34
E02004217,60,69,70,52,50,56,57
E02004218,50,48,43,31,36,40,44
E02004219,49,57,59,43,42,39,46
E02004220,56,61,59,46,47,50,52
E02004221,48,60,70,54,53,47,48
E02004222,47,58,62,39,34,31,36
E02004223,64,72,75,64,59,56,55
E02004224,36,42,45,42,47,49,46
E02004225,41,51,48,39,37,39,37
E02004226,38,45,45,38,39,39,41
E02004227,54,60,58,48,51,51,47
E02004228,37,41,43,39,37,36,38
E02004229,40,48,44,38,42,50,54
E02004230,52,59,58,49,52,51,42
E02004231,47,51,46,34,33,34,33
E02004232,45,57,60,40,40,38,44
E02004233,94,107,121,83,85,81,86
E02004234,50,58,53,33,30,31,28
E02004235,53,59,59,41,40,39,35
E02006840,86,102,99,75,70,69,68
TOWN01,60,69,70,52,50,56,57
TOWN02,137,146,136,89,98,102,108
TOWN03,295,348,360,300,303,297,283
TOWN04,265,306,323,251,248,241,243
TOWN05,82,90,85,72,71,77,76
TOWN06,131,138,129,103,107,112,104
TOWN07,156,178,171,115,121,123,116
TOWN08,104,107,104,83,85,85,86
TOWN09,146,150,138,99,115,123,129
TOWN10,967,1014,933,669,731,743,729
TOWN11,440,487,461,349,361,365,363
TOWN12,66,82,79,64,64,66,65
TOWN13,91,102,101,88,88,87,86
TOWN14,174,194,179,127,129,127,119
TOWN15,132,151,148,127,124,121,108
TOWN16,214,257,263,197,191,183,167
TOWN17,166,204,193,143,127,118,119
TOWN18,14,14,16,13,14,13,11
TOWN19,32,35,35,26,30,25,27
TOWN20,579,641,604,461,463,496,510
TOWN21,165,192,185,145,150,156,155
TOWN22,93,98,95,68,74,74,75
TOWN23,131,149,156,108,129,123,119
TOWN24,210,223,201,134,154,164,160
TOWN25,88,98,98,84,91,83,75
TOWN26,230,261,273,186,185,180,179
TOWN27,209,232,222,162,166,171,174
TOWN28,248,274,247,187,205,211,205
TOWN29,188,202,193,141,143,154,158
DIV1,133,130,116,84,96,107,112
DIV2,83,99,103,77,72,74,80
DIV3,120,129,121,80,84,86,89
DIV4,115,127,127,101,105,101,87
DIV5,80,100,105,88,89,80,76
DIV6,72,79,76,58,60,61,53
DIV7,87,100,109,79,74,68,71
DIV8,60,72,74,66,67,68,66
DIV9,89,111,111,87,87,89,86
DIV10,82,90,85,72,71,77,76
DIV11,63,67,65,53,58,57,58
DIV12,91,96,89,64,70,72,74
DIV13,50,58,56,49,51,52,46
DIV14,71,81,83,72,72,75,70
DIV15,82,83,77,61,63,69,65
DIV16,83,92,86,64,65,63,63
DIV17,88,97,89,56,64,66,67
DIV18,106,114,110,89,91,96,96
DIV19,133,140,129,94,106,112,119
DIV20,50,53,43,32,33,33,30
DIV21,75,78,76,60,68,69,66
DIV22,188,201,192,143,151,154,153
DIV23,241,272,253,197,201,204,202
DIV24,88,99,85,59,64,70,70
DIV25,125,142,130,89,90,90,86
DIV26,66,78,84,65,65,68,73
DIV27,78,90,83,65,67,76,78
DIV28,140,144,129,92,103,101,95
DIV29,91,102,101,88,88,87,86
DIV30,97,109,105,91,86,82,73
DIV31,116,122,118,85,90,93,104
DIV32,65,81,94,69,68,58,53
DIV33,130,150,142,103,95,92,93
DIV34,139,148,134,101,100,114,113
DIV35,104,111,105,83,81,82,83
DIV36,115,134,121,95,93,105,106
DIV37,104,121,129,100,100,97,100
DIV38,98,116,119,89,92,88,86
DIV39,88,92,88,62,68,69,71
DIV40,89,92,95,64,64,60,61
DIV41,91,117,115,87,77,69,69
DIV42,143,160,165,115,134,129,125
DIV43,195,207,187,124,141,149,144
DIV44,88,99,96,75,72,71,68
DIV45,80,90,90,77,81,75,71
DIV46,104,106,99,70,78,85,80
DIV47,99,106,103,72,83,78,71
DIV48,94,107,121,83,85,81,86
DIV49,158,173,165,120,124,128,132
DIV50,83,91,77,55,63,73,70
DIV51,94,103,97,81,91,91,83
DIV52,79,96,93,77,76,78,78
DIV53,121,130,120,82,83,93,99
DIV54,59,65,60,40,46,49,52
DIV55,80,88,84,58,68,67,68
DIV56,81,99,98,71,69,66,59
DIV57,78,79,68,51,50,48,44
DIV58,113,126,120,81,79,78,71
CHSCTAXE,478,518,493,331,381,389,387
CHSCTBARNSTAPLE,242,283,288,242,245,236,216
CHSCTBIDEFORD,304,353,377,292,288,282,291
CHSCTBRAUNTON,227,254,250,213,209,211,195
CHSCTCREDITON,134,145,135,101,103,109,103
CHSCTCULLOMPTON,207,233,223,152,156,154,152
CHSCTDAWLISH,322,347,333,243,261,267,281
CHSCTEXETERCHALL,453,464,422,308,344,363,368
CHSCTEXETERSYCAMORE,501,529,491,349,381,377,353
CHSCTEXMOUTH,440,487,461,349,361,365,363
CHSCTHONITON,256,281,261,184,189,189,183
CHSCTIVYBRIDGE,229,273,278,205,203,192,180
CHSCTKINGSBRIDGE,166,204,193,143,127,118,119
CHSCTNABBOT,490,536,497,373,372,406,420
CHSCTOKE,180,205,196,155,166,166,165
CHSCTSMOLTON,109,120,120,101,109,101,96
CHSCTTAVISTOCK,255,293,308,210,206,203,201
CHSCTTEIGN,188,220,221,175,174,183,182
CHSCTTIVERTON,235,259,233,182,203,210,199
CHSCTTORRINGTON,171,202,199,169,170,173,169
CHSCTTOTNES,225,235,219,166,167,181,182
Eastern,,,,,,,
Northern,,,,,,,
Southern,,,,,,,
Western,,,,,,,
